db_root.ui_bgm_id,db_root.stream_set_id,msbt_bgm.title,msbt_bgm.author,msbt_bgm.copyright,db_root.rarity,db_root.ui_gametitle_id,msbt_game.gametitle,db_root.ui_gametitle_id_1,db_root.ui_gametitle_id_2,db_root.ui_gametitle_id_3,db_root.ui_gametitle_id_4,db_root.name_id,db_root.save_no,db_root.test_disp_order,db_root.menu_value,db_root.jp_region,db_root.other_region,db_root.possessed,db_root.prize_lottery,db_root.shop_price,db_root.count_target,db_root.menu_loop,db_root.is_selectable_stage_make,db_root.is_selectable_video_edit,db_root.is_selectable_original,db_root.is_dlc,db_root.is_patch,db_root.dlc_ui_chara_id,db_root.dlc_mii_hat_motif_id,db_root.dlc_mii_body_motif_id,stream_set.stream_set_id,stream_set.special_category,stream_set.info0,stream_set.info1,stream_set.info2,stream_set.info3,stream_set.info4,stream_set.info5,stream_set.info6,stream_set.info7,stream_set.info8,stream_set.info9,stream_set.info10,stream_set.info11,stream_set.info12,stream_set.info13,stream_set.info14,stream_set.info15,assigned_info.info_id,assigned_info.stream_id,assigned_info.condition,assigned_info.condition_process,assigned_info.start_frame,assigned_info.change_fadein_frame,assigned_info.change_start_delay_frame,assigned_info.change_fadeout_frame,assigned_info.change_stop_delay_frame,assigned_info.menu_change_fadein_frame,assigned_info.menu_change_start_delay_frame,assigned_info.menu_change_fadeout_frame,assigned_info.menu_change_stop_delay_frame,stream_property.stream_id,stream_property.data_name0,stream_property.data_name1,stream_property.data_name2,stream_property.data_name3,stream_property.data_name4,stream_property.loop,stream_property.end_point,stream_property.fadeout_frame,stream_property.start_point_suddendeath,stream_property.start_point_transition,stream_property.start_point0,stream_property.start_point1,stream_property.start_point2,stream_property.start_point3,stream_property.start_point4,bgm_property.name_id,bgm_property.loop_start_ms,bgm_property.loop_start_sample,bgm_property.loop_end_ms,bgm_property.loop_end_sample,bgm_property.total_time_ms,bgm_property.total_samples,bgm_property.frequency,bgm_property.volume,bgm_property.filename,mod.source,mod.mod_path
ui_bgm_hades_gates_of_hell,set_hades_gates_of_hell,Gates of Hell,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1237,10052,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_gates_of_hell,,info_hades_gates_of_hell,,,,,,,,,,,,,,,,info_hades_gates_of_hell,stream_hades_gates_of_hell,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_gates_of_hell,hades_gates_of_hell,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_gates_of_hell,0,0,193387,9282608,193387,9282609,48000,7.6,Mods\MusicMods\hades\hades_gates_of_hell.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_river_of_flame__region,set_hades_river_of_flame__region,River of Flame - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1238,10053,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_river_of_flame__region,,info_hades_river_of_flame__region,,,,,,,,,,,,,,,,info_hades_river_of_flame__region,stream_hades_river_of_flame__region,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_river_of_flame__region,hades_river_of_flame__region,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_river_of_flame__region,0,0,255471,12262649,255471,12262650,48000,7.9,Mods\MusicMods\hades\hades_river_of_flame__region.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_through_asphodel__full,set_hades_through_asphodel__full,Through Asphodel - Full,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1239,10054,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_through_asphodel__full,,info_hades_through_asphodel__full,,,,,,,,,,,,,,,,info_hades_through_asphodel__full,stream_hades_through_asphodel__full,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_through_asphodel__full,hades_through_asphodel__full,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_through_asphodel__full,0,0,500475,24022827,500475,24022828,48000,7,Mods\MusicMods\hades\hades_through_asphodel__full.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_through_asphodel__region,set_hades_through_asphodel__region,Through Asphodel - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1240,10055,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_through_asphodel__region,,info_hades_through_asphodel__region,,,,,,,,,,,,,,,,info_hades_through_asphodel__region,stream_hades_through_asphodel__region,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_through_asphodel__region,hades_through_asphodel__region,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_through_asphodel__region,0,0,294837,14152187,294837,14152188,48000,7.9,Mods\MusicMods\hades\hades_through_asphodel__region.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_primordial_chaos,set_hades_primordial_chaos,Primordial Chaos,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1241,10056,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_primordial_chaos,,info_hades_primordial_chaos,,,,,,,,,,,,,,,,info_hades_primordial_chaos,stream_hades_primordial_chaos,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_primordial_chaos,hades_primordial_chaos,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_primordial_chaos,0,0,223270,10716985,223270,10716986,48000,7.5,Mods\MusicMods\hades\hades_primordial_chaos.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_final_expense,set_hades_final_expense,Final Expense,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1242,10057,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_final_expense,,info_hades_final_expense,,,,,,,,,,,,,,,,info_hades_final_expense,stream_hades_final_expense,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_final_expense,hades_final_expense,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_final_expense,0,0,128690,6177130,128690,6177131,48000,7.6,Mods\MusicMods\hades\hades_final_expense.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_scourge_of_the_furies__full,set_hades_scourge_of_the_furies__full,Scourge of the Furies - Full,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1243,10058,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_scourge_of_the_furies__full,,info_hades_scourge_of_the_furies__full,,,,,,,,,,,,,,,,info_hades_scourge_of_the_furies__full,stream_hades_scourge_of_the_furies__full,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_scourge_of_the_furies__full,hades_scourge_of_the_furies__full,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_scourge_of_the_furies__full,0,0,481871,23129817,481871,23129818,48000,7,Mods\MusicMods\hades\hades_scourge_of_the_furies__full.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_scourge_of_the_furies__encounter,set_hades_scourge_of_the_furies__encounter,Scourge of the Furies - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1244,10059,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_scourge_of_the_furies__encounter,,info_hades_scourge_of_the_furies__encounter,,,,,,,,,,,,,,,,info_hades_scourge_of_the_furies__encounter,stream_hades_scourge_of_the_furies__encounter,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_scourge_of_the_furies__encounter,hades_scourge_of_the_furies__encounter,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_scourge_of_the_furies__encounter,0,0,240938,11565029,240938,11565030,48000,7.9,Mods\MusicMods\hades\hades_scourge_of_the_furies__encounter.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_the_painful_way__full,set_hades_the_painful_way__full,The Painful Way - Full,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1245,10060,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_the_painful_way__full,,info_hades_the_painful_way__full,,,,,,,,,,,,,,,,info_hades_the_painful_way__full,stream_hades_the_painful_way__full,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_the_painful_way__full,hades_the_painful_way__full,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_the_painful_way__full,0,0,400119,19205745,400119,19205746,48000,7,Mods\MusicMods\hades\hades_the_painful_way__full.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_the_painful_way__encounter,set_hades_the_painful_way__encounter,The Painful Way - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1246,10061,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_the_painful_way__encounter,,info_hades_the_painful_way__encounter,,,,,,,,,,,,,,,,info_hades_the_painful_way__encounter,stream_hades_the_painful_way__encounter,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_the_painful_way__encounter,hades_the_painful_way__encounter,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_the_painful_way__encounter,0,0,209998,10079914,209998,10079915,48000,7.9,Mods\MusicMods\hades\hades_the_painful_way__encounter.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_mouth_of_styx__full,set_hades_mouth_of_styx__full,Mouth of Styx - Full,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1247,10062,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_mouth_of_styx__full,,info_hades_mouth_of_styx__full,,,,,,,,,,,,,,,,info_hades_mouth_of_styx__full,stream_hades_mouth_of_styx__full,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_mouth_of_styx__full,hades_mouth_of_styx__full,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_mouth_of_styx__full,0,0,445436,21380951,445436,21380952,48000,7,Mods\MusicMods\hades\hades_mouth_of_styx__full.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_mouth_of_styx__encounter,set_hades_mouth_of_styx__encounter,Mouth of Styx - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1248,10063,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_mouth_of_styx__encounter,,info_hades_mouth_of_styx__encounter,,,,,,,,,,,,,,,,info_hades_mouth_of_styx__encounter,stream_hades_mouth_of_styx__encounter,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_mouth_of_styx__encounter,hades_mouth_of_styx__encounter,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_mouth_of_styx__encounter,0,0,222203,10665750,222203,10665751,48000,7.9,Mods\MusicMods\hades\hades_mouth_of_styx__encounter.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_the_bloodless,set_hades_the_bloodless,The Bloodless,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1249,10064,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_the_bloodless,,info_hades_the_bloodless,,,,,,,,,,,,,,,,info_hades_the_bloodless,stream_hades_the_bloodless,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_the_bloodless,hades_the_bloodless,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_the_bloodless,0,0,139492,6695639,139492,6695640,48000,6.25,Mods\MusicMods\hades\hades_the_bloodless.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_wretched_shades__full,set_hades_wretched_shades__full,Wretched Shades - Full,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1250,10065,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_wretched_shades__full,,info_hades_wretched_shades__full,,,,,,,,,,,,,,,,info_hades_wretched_shades__full,stream_hades_wretched_shades__full,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_wretched_shades__full,hades_wretched_shades__full,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_wretched_shades__full,0,0,169463,8134232,169463,8134233,48000,7,Mods\MusicMods\hades\hades_wretched_shades__full.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_wretched_shades__encounter,set_hades_wretched_shades__encounter,Wretched Shades - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1251,10066,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_wretched_shades__encounter,,info_hades_wretched_shades__encounter,,,,,,,,,,,,,,,,info_hades_wretched_shades__encounter,stream_hades_wretched_shades__encounter,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_wretched_shades__encounter,hades_wretched_shades__encounter,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_wretched_shades__encounter,0,0,100445,4821364,100445,4821365,48000,7.9,Mods\MusicMods\hades\hades_wretched_shades__encounter.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_out_of_tartarus__full,set_hades_out_of_tartarus__full,Out of Tartarus - Full,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1252,10067,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_out_of_tartarus__full,,info_hades_out_of_tartarus__full,,,,,,,,,,,,,,,,info_hades_out_of_tartarus__full,stream_hades_out_of_tartarus__full,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_out_of_tartarus__full,hades_out_of_tartarus__full,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_out_of_tartarus__full,0,0,327630,15726253,327630,15726254,48000,7,Mods\MusicMods\hades\hades_out_of_tartarus__full.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_out_of_tartarus__encounter,set_hades_out_of_tartarus__encounter,Out of Tartarus - Encounter,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1253,10068,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_out_of_tartarus__encounter,,info_hades_out_of_tartarus__encounter,,,,,,,,,,,,,,,,info_hades_out_of_tartarus__encounter,stream_hades_out_of_tartarus__encounter,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_out_of_tartarus__encounter,hades_out_of_tartarus__encounter,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_out_of_tartarus__encounter,0,0,163160,7831706,163160,7831707,48000,7.9,Mods\MusicMods\hades\hades_out_of_tartarus__encounter.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_in_the_blood,set_hades_in_the_blood,In the Blood,"Darren Korb, Ashley Barrett",Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1254,10069,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_in_the_blood,,info_hades_in_the_blood,,,,,,,,,,,,,,,,info_hades_in_the_blood,stream_hades_in_the_blood,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_in_the_blood,hades_in_the_blood,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_in_the_blood,0,0,244955,11757886,244955,11757887,48000,7.6,Mods\MusicMods\hades\hades_in_the_blood.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_good_riddance,set_hades_good_riddance,Good Riddance,"Darren Korb, Ashley Barrett",Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1255,10070,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_good_riddance,,info_hades_good_riddance,,,,,,,,,,,,,,,,info_hades_good_riddance,stream_hades_good_riddance,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_good_riddance,hades_good_riddance,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_good_riddance,0,0,175247,8411872,175247,8411873,48000,7.6,Mods\MusicMods\hades\hades_good_riddance.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_good_riddance_eurydice_solo,set_hades_good_riddance_eurydice_solo,Good Riddance (Eurydice Solo),"Darren Korb, Ashley Barrett",Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1256,10071,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_good_riddance_eurydice_solo,,info_hades_good_riddance_eurydice_solo,,,,,,,,,,,,,,,,info_hades_good_riddance_eurydice_solo,stream_hades_good_riddance_eurydice_solo,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_good_riddance_eurydice_solo,hades_good_riddance_eurydice_solo,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_good_riddance_eurydice_solo,0,0,174890,8394722,174890,8394723,48000,7.6,Mods\MusicMods\hades\hades_good_riddance_eurydice_solo.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_lament_of_orpheus_underworld_mix,set_hades_lament_of_orpheus_underworld_mix,Lament of Orpheus (Underworld Mix),Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1257,10072,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_lament_of_orpheus_underworld_mix,,info_hades_lament_of_orpheus_underworld_mix,,,,,,,,,,,,,,,,info_hades_lament_of_orpheus_underworld_mix,stream_hades_lament_of_orpheus_underworld_mix,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_lament_of_orpheus_underworld_mix,hades_lament_of_orpheus_underworld_mix,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_lament_of_orpheus_underworld_mix,0,0,190857,9161140,190857,9161141,48000,7.6,Mods\MusicMods\hades\hades_lament_of_orpheus_underworld_mix.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_lament_of_orpheus,set_hades_lament_of_orpheus,Lament of Orpheus,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1258,10073,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_lament_of_orpheus,,info_hades_lament_of_orpheus,,,,,,,,,,,,,,,,info_hades_lament_of_orpheus,stream_hades_lament_of_orpheus,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_lament_of_orpheus,hades_lament_of_orpheus,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_lament_of_orpheus,0,0,187303,8990556,187303,8990557,48000,7.6,Mods\MusicMods\hades\hades_lament_of_orpheus.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_hymn_to_zagreus,set_hades_hymn_to_zagreus,Hymn to Zagreus,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1259,10074,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_hymn_to_zagreus,,info_hades_hymn_to_zagreus,,,,,,,,,,,,,,,,info_hades_hymn_to_zagreus,stream_hades_hymn_to_zagreus,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_hymn_to_zagreus,hades_hymn_to_zagreus,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_hymn_to_zagreus,0,0,160082,7683941,160082,7683942,48000,7.6,Mods\MusicMods\hades\hades_hymn_to_zagreus.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_on_the_coast,set_hades_on_the_coast,On the Coast,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1260,10075,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_on_the_coast,,info_hades_on_the_coast,,,,,,,,,,,,,,,,info_hades_on_the_coast,stream_hades_on_the_coast,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_on_the_coast,hades_on_the_coast,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_on_the_coast,0,0,196751,9444066,196751,9444067,48000,7.6,Mods\MusicMods\hades\hades_on_the_coast.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_from_olympus,set_hades_from_olympus,From Olympus,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1261,10076,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_from_olympus,,info_hades_from_olympus,,,,,,,,,,,,,,,,info_hades_from_olympus,stream_hades_from_olympus,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_from_olympus,hades_from_olympus,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_from_olympus,0,0,184950,8877638,184950,8877639,48000,7.6,Mods\MusicMods\hades\hades_from_olympus.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_the_house_of_hades,set_hades_the_house_of_hades,House of Hades,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1262,10077,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_the_house_of_hades,,info_hades_the_house_of_hades,,,,,,,,,,,,,,,,info_hades_the_house_of_hades,stream_hades_the_house_of_hades,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_the_house_of_hades,hades_the_house_of_hades,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_the_house_of_hades,0,0,212766,10212808,212766,10212809,48000,7.6,Mods\MusicMods\hades\hades_the_house_of_hades.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_no_escape,set_hades_no_escape,No Escape,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1263,10078,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_no_escape,,info_hades_no_escape,,,,,,,,,,,,,,,,info_hades_no_escape,stream_hades_no_escape,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_no_escape,hades_no_escape,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_no_escape,0,0,142754,6852207,142754,6852208,48000,7.6,Mods\MusicMods\hades\hades_no_escape.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_the_painful_way__guardian,set_hades_the_painful_way__guardian,The Painful Way - Guardian,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1264,10079,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_the_painful_way__guardian,,info_hades_the_painful_way__guardian,,,,,,,,,,,,,,,,info_hades_the_painful_way__guardian,stream_hades_the_painful_way__guardian,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_the_painful_way__guardian,hades_the_painful_way__guardian,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_the_painful_way__guardian,0,0,189487,9095381,189487,9095382,48000,5.75,Mods\MusicMods\hades\hades_the_painful_way__guardian.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_out_of_tartarus__guardian,set_hades_out_of_tartarus__guardian,Out of Tartarus - Guardian,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1265,10080,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_out_of_tartarus__guardian,,info_hades_out_of_tartarus__guardian,,,,,,,,,,,,,,,,info_hades_out_of_tartarus__guardian,stream_hades_out_of_tartarus__guardian,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_out_of_tartarus__guardian,hades_out_of_tartarus__guardian,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_out_of_tartarus__guardian,0,0,163141,7830795,163141,7830796,48000,5.75,Mods\MusicMods\hades\hades_out_of_tartarus__guardian.nus3audio,Mod,Mods\MusicMods\hades
ui_bgm_hades_wretched_shades__guardian,set_hades_wretched_shades__guardian,Wretched Shades - Guardian,Darren Korb,Supergiant Games,bgm_rarity_0,ui_gametitle_hades,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,1266,10081,True,True,True,False,0,True,1,True,True,True,False,False,,,,set_hades_wretched_shades__guardian,,info_hades_wretched_shades__guardian,,,,,,,,,,,,,,,,info_hades_wretched_shades__guardian,stream_hades_wretched_shades__guardian,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_hades_wretched_shades__guardian,hades_wretched_shades__guardian,,,,,1,00:00:00.000,400,,00:00:00.000,,,,,,hades_wretched_shades__guardian,0,0,69018,3312868,69018,3312869,48000,5.75,Mods\MusicMods\hades\hades_wretched_shades__guardian.nus3audio,Mod,Mods\MusicMods\hades
